50018	2015-12-05 02:08:41	2015-12-05 05:46:06
50018	2015-12-05 18:22:06	2015-12-05 19:40:32
50018	2015-12-06 00:54:07	2015-12-06 05:16:43
50018	2015-12-06 21:03:26	2015-12-06 23:08:46
50018	2015-12-06 23:12:42	2015-12-06 23:32:38
50018	2015-12-06 23:34:05	2015-12-06 23:59:59
50018	2015-12-07 00:00:00	2015-12-07 01:56:32
50018	2015-12-07 01:58:05	2015-12-07 05:14:55
50018	2015-12-07 08:11:11	2015-12-07 09:50:38
50018	2015-12-07 22:35:03	2015-12-07 23:34:08
50018	2015-12-07 23:35:32	2015-12-07 23:59:59
50018	2015-12-08 00:00:00	2015-12-08 00:02:02
50018	2015-12-08 00:06:13	2015-12-08 03:26:29
50018	2015-12-09 01:01:20	2015-12-09 03:33:29
50018	2015-12-09 03:34:53	2015-12-09 05:17:59
50018	2015-12-09 05:19:23	2015-12-09 10:36:24
50018	2015-12-10 01:07:18	2015-12-10 02:58:03
50018	2015-12-10 02:59:34	2015-12-10 03:06:52
50018	2015-12-10 03:08:31	2015-12-10 03:22:34
50018	2015-12-10 03:30:41	2015-12-10 04:27:57
50018	2015-12-10 05:49:08	2015-12-10 07:10:40
50018	2015-12-10 11:00:16	2015-12-10 11:42:19
50018	2015-12-11 00:28:43	2015-12-11 02:01:20
50018	2015-12-11 02:02:45	2015-12-11 05:31:14
50018	2015-12-11 05:32:46	2015-12-11 11:20:24
50018	2015-12-11 11:22:39	2015-12-11 12:18:52
50018	2015-12-12 03:51:05	2015-12-12 04:58:25
50018	2015-12-12 08:47:14	2015-12-12 10:00:52
50019	2015-12-12 10:03:11	2015-12-12 10:30:51
50019	2015-12-05 00:00:00	2015-12-05 04:47:30
50019	2015-12-05 12:02:46	2015-12-05 12:37:31
50019	2015-12-05 13:23:12	2015-12-05 15:35:20
50019	2015-12-05 17:44:53	2015-12-05 17:53:39
50019	2015-12-05 22:16:14	2015-12-05 22:34:17
50019	2015-12-06 12:21:20	2015-12-06 12:31:04
50019	2015-12-06 12:32:39	2015-12-06 12:56:50
50019	2015-12-06 14:37:10	2015-12-06 14:58:13
50019	2015-12-06 21:23:09	2015-12-06 23:53:27
50019	2015-12-07 09:40:09	2015-12-07 10:23:12
50019	2015-12-07 12:59:21	2015-12-07 14:11:41
50019	2015-12-07 19:04:13	2015-12-07 21:52:33
50019	2015-12-08 09:14:58	2015-12-08 09:46:32
50019	2015-12-08 11:33:56	2015-12-08 12:40:20
50019	2015-12-08 19:15:23	2015-12-08 22:44:44
50019	2015-12-09 13:10:44	2015-12-09 13:46:37
50019	2015-12-09 16:24:31	2015-12-09 17:06:18
50019	2015-12-09 20:12:16	2015-12-09 20:45:06
50019	2015-12-09 22:51:04	2015-12-09 23:03:08
50019	2015-12-10 04:28:02	2015-12-10 04:55:24
50019	2015-12-10 06:17:18	2015-12-10 06:29:01
50019	2015-12-10 14:18:35	2015-12-10 14:44:18
50019	2015-12-10 15:45:46	2015-12-10 18:38:31
50019	2015-12-10 21:16:01	2015-12-10 22:44:39
50019	2015-12-11 04:14:30	2015-12-11 04:42:14
50019	2015-12-11 05:59:43	2015-12-11 07:40:16
50019	2015-12-11 19:17:21	2015-12-11 19:59:19
50019	2015-12-11 20:43:00	2015-12-11 21:02:31
50019	2015-12-12 04:11:34	2015-12-12 04:33:32
50019	2015-12-12 05:34:17	2015-12-12 06:26:56
50019	2015-12-12 06:45:54	2015-12-12 06:50:14
50019	2015-12-12 07:11:21	2015-12-12 07:23:56
50019	2015-12-12 09:46:01	2015-12-12 10:23:17
50019	2015-12-12 20:18:59	2015-12-12 21:03:33
50020	2015-12-12 23:09:08	2015-12-12 23:16:11
50020	2015-12-05 01:42:29	2015-12-05 02:46:50
50020	2015-12-08 23:12:07	2015-12-08 23:59:59
50020	2015-12-09 00:00:00	2015-12-09 01:17:28
50020	2015-12-10 19:35:14	2015-12-10 20:30:01
50021	2015-12-11 22:51:59	2015-12-11 23:59:15
50021	2015-12-05 22:46:53	2015-12-05 23:36:08
50021	2015-12-06 19:36:25	2015-12-06 20:38:56
50022	2015-12-12 23:16:39	2015-12-12 23:59:59
50022	2015-12-12 20:51:15	2015-12-12 20:52:06
50023	2015-12-12 20:59:55	2015-12-12 21:00:22
50023	2015-12-05 00:00:00	2015-12-05 00:25:13
50023	2015-12-05 00:59:44	2015-12-05 06:13:29
50023	2015-12-05 21:09:18	2015-12-05 23:59:59
50023	2015-12-06 00:00:00	2015-12-06 01:20:37
50023	2015-12-06 17:39:26	2015-12-06 23:31:38
50023	2015-12-07 00:43:02	2015-12-07 06:11:06
50023	2015-12-07 18:00:34	2015-12-07 20:20:10
50023	2015-12-07 20:51:39	2015-12-07 23:59:59
50023	2015-12-08 00:00:00	2015-12-08 01:01:09
50023	2015-12-08 19:04:12	2015-12-08 23:59:59
50023	2015-12-09 00:00:00	2015-12-09 03:29:48
50023	2015-12-11 17:43:50	2015-12-11 23:59:59
50023	2015-12-12 00:00:00	2015-12-12 01:20:25
50023	2015-12-12 02:02:08	2015-12-12 08:42:59
50023	2015-12-12 18:53:44	2015-12-12 21:21:56
50024	2015-12-12 22:06:03	2015-12-12 23:39:06
50024	2015-12-05 00:00:00	2015-12-05 00:36:39
50024	2015-12-05 02:27:44	2015-12-05 02:44:24
50024	2015-12-05 10:11:33	2015-12-05 10:17:16
50024	2015-12-05 11:12:56	2015-12-05 11:49:03
50024	2015-12-05 13:10:40	2015-12-05 13:20:20
50024	2015-12-05 15:13:45	2015-12-05 15:16:19
50024	2015-12-05 16:02:19	2015-12-05 16:24:28
50024	2015-12-05 18:37:41	2015-12-05 19:14:32
50024	2015-12-05 22:01:23	2015-12-05 22:05:12
50024	2015-12-05 23:42:46	2015-12-05 23:59:59
50024	2015-12-06 00:00:00	2015-12-06 00:42:17
50024	2015-12-06 08:31:51	2015-12-06 08:43:32
50024	2015-12-06 09:52:10	2015-12-06 11:10:59
50024	2015-12-06 11:17:43	2015-12-06 11:38:33
50024	2015-12-06 11:47:07	2015-12-06 11:47:45
50024	2015-12-06 11:56:08	2015-12-06 12:41:55
50024	2015-12-06 13:30:50	2015-12-06 14:37:15
50024	2015-12-06 16:42:10	2015-12-06 17:24:02
50024	2015-12-06 23:44:46	2015-12-06 23:56:18
50024	2015-12-07 01:38:09	2015-12-07 01:39:10
50024	2015-12-07 02:39:39	2015-12-07 08:58:47
50024	2015-12-07 10:23:15	2015-12-07 10:37:11
50024	2015-12-07 12:15:12	2015-12-07 12:16:12
50024	2015-12-07 12:25:40	2015-12-07 13:52:49
50024	2015-12-07 13:54:18	2015-12-07 15:27:07
50024	2015-12-07 16:03:10	2015-12-07 17:02:16
50024	2015-12-07 18:45:17	2015-12-07 19:03:19
50024	2015-12-07 22:42:52	2015-12-07 23:59:59
50024	2015-12-08 00:00:00	2015-12-08 00:54:29
50024	2015-12-08 01:12:27	2015-12-08 01:18:38
50024	2015-12-08 02:39:37	2015-12-08 02:45:01
50024	2015-12-08 03:38:41	2015-12-08 08:51:48
50024	2015-12-08 23:31:57	2015-12-08 23:39:39
50024	2015-12-09 00:44:07	2015-12-09 03:09:43
50024	2015-12-09 08:58:13	2015-12-09 18:41:52
50024	2015-12-09 23:16:29	2015-12-09 23:32:45
50024	2015-12-10 02:38:12	2015-12-10 08:00:25
50024	2015-12-10 23:36:01	2015-12-10 23:59:59
50024	2015-12-11 00:00:00	2015-12-11 01:33:54
50024	2015-12-11 23:06:31	2015-12-11 23:10:44
50024	2015-12-11 23:11:40	2015-12-11 23:59:59
50024	2015-12-12 00:00:00	2015-12-12 01:10:58
50024	2015-12-12 03:25:36	2015-12-12 08:47:13
50025	2015-12-12 09:28:44	2015-12-12 23:59:59
50025	2015-12-05 22:12:15	2015-12-05 23:59:59
50025	2015-12-06 00:00:00	2015-12-06 00:30:41
50025	2015-12-06 19:49:55	2015-12-06 23:59:59
50025	2015-12-07 00:00:00	2015-12-07 02:30:34
50025	2015-12-07 21:16:42	2015-12-07 23:59:59
50025	2015-12-08 00:00:00	2015-12-08 00:01:31
50025	2015-12-08 00:03:46	2015-12-08 01:49:46
50025	2015-12-08 23:19:45	2015-12-08 23:59:59
50025	2015-12-09 00:00:00	2015-12-09 03:42:03
50025	2015-12-10 20:03:06	2015-12-10 23:59:59
50025	2015-12-11 00:00:00	2015-12-11 01:53:03
50025	2015-12-11 21:39:48	2015-12-11 23:59:59
50025	2015-12-12 00:00:00	2015-12-12 02:50:41
50025	2015-12-12 03:00:06	2015-12-12 04:48:42
50026	2015-12-12 20:05:32	2015-12-12 23:59:59
50026	2015-12-05 00:00:00	2015-12-05 02:22:42
50026	2015-12-06 02:57:38	2015-12-06 03:09:43
50026	2015-12-07 00:22:21	2015-12-07 00:29:34
50026	2015-12-07 02:22:48	2015-12-07 02:50:26
50026	2015-12-08 02:14:28	2015-12-08 03:43:56
50026	2015-12-09 23:44:52	2015-12-09 23:59:59
50026	2015-12-10 00:00:00	2015-12-10 00:01:16
50026	2015-12-10 00:02:26	2015-12-10 02:08:07
50027	2015-12-12 02:07:04	2015-12-12 02:20:28
50027	2015-12-05 01:26:46	2015-12-05 02:48:24
50027	2015-12-05 15:11:08	2015-12-05 16:31:44
50027	2015-12-05 19:59:10	2015-12-05 21:42:09
50027	2015-12-06 00:48:24	2015-12-06 01:17:28
50027	2015-12-06 01:22:29	2015-12-06 02:29:34
50027	2015-12-06 14:26:51	2015-12-06 19:19:30
50027	2015-12-07 00:51:28	2015-12-07 01:02:48
50027	2015-12-07 01:06:33	2015-12-07 02:52:04
50027	2015-12-07 17:02:10	2015-12-07 22:10:17
50027	2015-12-08 00:34:49	2015-12-08 00:52:02
50027	2015-12-08 00:55:49	2015-12-08 02:33:33
50027	2015-12-08 14:44:34	2015-12-08 18:48:24
50027	2015-12-09 00:38:08	2015-12-09 00:48:03
50027	2015-12-09 00:51:55	2015-12-09 02:50:01
50027	2015-12-09 17:49:22	2015-12-09 21:44:57
50027	2015-12-10 00:36:32	2015-12-10 01:05:54
50027	2015-12-10 01:23:51	2015-12-10 03:07:39
50027	2015-12-10 22:46:11	2015-12-10 23:10:49
50027	2015-12-10 23:23:38	2015-12-10 23:59:59
50027	2015-12-11 00:00:00	2015-12-11 00:09:30
50027	2015-12-11 00:13:26	2015-12-11 02:32:20
50027	2015-12-11 18:49:28	2015-12-11 18:58:09
50027	2015-12-11 19:00:36	2015-12-11 20:17:16
50027	2015-12-12 00:33:42	2015-12-12 00:55:28
50027	2015-12-12 01:01:16	2015-12-12 03:05:59
50028	2015-12-12 16:41:40	2015-12-12 20:27:52
50029	2015-12-07 03:07:06	2015-12-07 03:44:28
50029	2015-12-05 00:00:00	2015-12-05 02:29:22
50029	2015-12-05 10:50:09	2015-12-05 17:26:17
50029	2015-12-05 18:25:22	2015-12-05 20:18:50
50029	2015-12-05 20:21:50	2015-12-05 23:59:59
50029	2015-12-06 00:00:00	2015-12-06 01:26:16
50029	2015-12-06 01:40:51	2015-12-06 11:52:43
50029	2015-12-06 12:25:11	2015-12-06 20:34:31
50029	2015-12-06 20:36:27	2015-12-06 22:07:35
50029	2015-12-06 22:28:10	2015-12-06 23:59:59
50029	2015-12-07 00:00:00	2015-12-07 01:46:25
50029	2015-12-07 10:47:43	2015-12-07 18:02:42
50029	2015-12-07 18:11:43	2015-12-07 23:59:59
50029	2015-12-08 00:00:00	2015-12-08 01:41:25
50029	2015-12-08 10:50:31	2015-12-08 20:27:05
50029	2015-12-08 20:43:17	2015-12-08 23:59:59
50029	2015-12-09 00:00:00	2015-12-09 05:24:33
50029	2015-12-09 10:52:12	2015-12-09 19:09:54
50029	2015-12-09 19:20:22	2015-12-09 23:59:59
50029	2015-12-10 00:00:00	2015-12-10 02:28:32
50029	2015-12-10 02:33:09	2015-12-10 03:03:02
50029	2015-12-10 10:52:03	2015-12-10 11:15:14
50029	2015-12-10 17:36:27	2015-12-10 23:59:59
50029	2015-12-11 00:00:00	2015-12-11 00:33:32
50029	2015-12-11 10:50:10	2015-12-11 23:59:59
50029	2015-12-12 00:00:00	2015-12-12 01:05:15
50029	2015-12-12 10:55:30	2015-12-12 11:15:09
50030	2015-12-12 17:25:00	2015-12-12 23:59:59
50031	2015-12-05 15:38:25	2015-12-05 17:56:29
50031	2015-12-05 14:41:00	2015-12-05 14:59:24
50031	2015-12-06 02:35:44	2015-12-06 02:49:57
50031	2015-12-07 00:52:47	2015-12-07 01:50:38
50031	2015-12-07 01:57:23	2015-12-07 01:58:58
50031	2015-12-07 02:05:01	2015-12-07 02:09:35
50031	2015-12-08 04:59:49	2015-12-08 05:27:13
50031	2015-12-11 03:49:24	2015-12-11 04:06:46
50032	2015-12-12 09:54:54	2015-12-12 10:10:10
50032	2015-12-05 00:00:00	2015-12-05 01:15:39
50032	2015-12-05 01:20:53	2015-12-05 01:21:14
50032	2015-12-05 01:22:48	2015-12-05 03:06:46
50032	2015-12-10 03:35:26	2015-12-10 03:39:34
50032	2015-12-10 03:42:02	2015-12-10 03:59:48
50032	2015-12-10 04:13:31	2015-12-10 05:26:07
50032	2015-12-11 05:57:59	2015-12-11 06:12:45
50032	2015-12-11 06:17:07	2015-12-11 06:18:42
50032	2015-12-11 06:29:21	2015-12-11 06:38:37
50032	2015-12-11 06:39:57	2015-12-11 07:12:32
50032	2015-12-12 03:01:47	2015-12-12 03:31:00
50032	2015-12-12 04:00:04	2015-12-12 04:02:38
50032	2015-12-12 22:55:26	2015-12-12 22:58:24
50033	2015-12-12 23:42:49	2015-12-12 23:47:48
50033	2015-12-05 00:00:00	2015-12-05 16:56:57
50033	2015-12-05 21:58:58	2015-12-05 23:19:34
50033	2015-12-05 23:21:03	2015-12-05 23:56:22
50033	2015-12-06 00:34:16	2015-12-06 01:38:21
50033	2015-12-06 13:29:03	2015-12-06 14:49:48
50033	2015-12-06 19:04:59	2015-12-06 21:50:48
50033	2015-12-06 23:50:36	2015-12-06 23:59:59
50033	2015-12-07 00:00:00	2015-12-07 01:38:26
50033	2015-12-07 01:40:44	2015-12-07 01:42:50
50033	2015-12-07 05:52:12	2015-12-07 06:12:39
50033	2015-12-07 06:14:13	2015-12-07 07:18:50
50033	2015-12-07 16:15:20	2015-12-07 17:08:50
50033	2015-12-07 17:20:35	2015-12-07 23:59:59
50033	2015-12-08 00:00:00	2015-12-08 01:37:37
50033	2015-12-08 03:32:23	2015-12-08 05:25:53
50033	2015-12-08 05:45:33	2015-12-08 07:29:02
50033	2015-12-08 16:34:37	2015-12-08 16:57:44
50033	2015-12-08 16:58:55	2015-12-08 19:10:52
50033	2015-12-08 20:49:31	2015-12-08 22:13:45
50033	2015-12-09 00:52:08	2015-12-09 01:34:32
50033	2015-12-09 02:46:58	2015-12-09 03:00:43
50033	2015-12-09 06:32:59	2015-12-09 06:46:55
50033	2015-12-09 06:48:59	2015-12-09 08:12:09
50033	2015-12-09 16:12:09	2015-12-09 17:16:40
50033	2015-12-10 05:40:56	2015-12-10 07:58:52
50033	2015-12-10 10:32:47	2015-12-10 14:04:42
50033	2015-12-10 14:17:28	2015-12-10 15:57:57
50033	2015-12-10 20:50:39	2015-12-10 21:44:12
50033	2015-12-11 07:43:53	2015-12-11 09:07:50
50033	2015-12-11 10:42:08	2015-12-11 14:45:53
50033	2015-12-11 21:59:34	2015-12-11 23:59:59
50033	2015-12-12 00:00:00	2015-12-12 00:15:04
50033	2015-12-12 02:12:47	2015-12-12 13:38:16
50033	2015-12-12 13:44:19	2015-12-12 18:59:46
50034	2015-12-12 22:10:41	2015-12-12 23:59:59
50035	2015-12-10 22:06:34	2015-12-10 22:14:25
50035	2015-12-08 07:34:58	2015-12-08 07:37:08
50035	2015-12-09 07:32:01	2015-12-09 07:32:45
50035	2015-12-09 07:58:00	2015-12-09 11:19:27
50035	2015-12-10 13:34:25	2015-12-10 13:37:28
50035	2015-12-11 09:21:11	2015-12-11 10:20:51
50036	2015-12-12 03:58:04	2015-12-12 03:58:46
50036	2015-12-05 00:00:00	2015-12-05 00:52:22
50036	2015-12-06 12:38:26	2015-12-06 19:15:37
50036	2015-12-06 19:16:44	2015-12-06 23:59:59
50036	2015-12-07 00:00:00	2015-12-07 00:27:28
50036	2015-12-07 20:35:57	2015-12-07 23:59:59
50036	2015-12-08 00:00:00	2015-12-08 00:29:06
50036	2015-12-08 00:30:54	2015-12-08 00:33:27
50036	2015-12-08 19:56:42	2015-12-08 20:01:42
50036	2015-12-08 20:25:34	2015-12-08 23:59:59
50036	2015-12-09 00:00:00	2015-12-09 00:45:17
50036	2015-12-09 20:34:23	2015-12-09 23:59:59
50036	2015-12-10 00:00:00	2015-12-10 02:54:06
50036	2015-12-10 21:07:30	2015-12-10 23:23:42
50036	2015-12-11 21:59:55	2015-12-11 23:16:10
50037	2015-12-12 18:23:41	2015-12-12 20:47:33
50037	2015-12-05 22:27:35	2015-12-05 23:59:59
50037	2015-12-06 00:00:00	2015-12-06 00:30:39
50037	2015-12-06 20:06:04	2015-12-06 23:59:59
50037	2015-12-07 00:00:00	2015-12-07 02:30:25
50037	2015-12-07 22:37:17	2015-12-07 23:59:59
50037	2015-12-08 00:00:00	2015-12-08 01:49:47
50037	2015-12-08 23:33:39	2015-12-08 23:59:59
50037	2015-12-09 00:00:00	2015-12-09 03:42:07
50037	2015-12-10 20:23:14	2015-12-10 23:59:59
50037	2015-12-11 00:00:00	2015-12-11 01:53:05
50037	2015-12-11 22:39:17	2015-12-11 23:59:59
50037	2015-12-12 00:00:00	2015-12-12 03:49:08
50037	2015-12-12 03:51:45	2015-12-12 04:48:41
50038	2015-12-12 20:38:46	2015-12-12 23:59:59
50038	2015-12-10 19:21:53	2015-12-10 20:36:29
50038	2015-12-10 20:37:49	2015-12-10 21:28:55
50039	2015-12-11 16:00:44	2015-12-11 17:54:17
50039	2015-12-05 00:06:05	2015-12-05 03:01:01
50039	2015-12-05 03:28:30	2015-12-05 04:09:07
50039	2015-12-07 16:36:33	2015-12-07 17:25:44
50039	2015-12-08 12:54:27	2015-12-08 13:21:04
50039	2015-12-09 20:04:26	2015-12-09 20:31:34
50039	2015-12-10 11:14:53	2015-12-10 11:32:27
50039	2015-12-11 17:18:57	2015-12-11 17:45:31
50040	2015-12-12 17:47:00	2015-12-12 18:19:28
50040	2015-12-05 15:16:52	2015-12-05 17:17:32
50040	2015-12-05 17:28:45	2015-12-05 17:57:23
50040	2015-12-06 12:08:00	2015-12-06 17:14:13
50040	2015-12-07 12:30:33	2015-12-07 17:31:25
50040	2015-12-08 12:19:39	2015-12-08 17:22:19
50040	2015-12-09 12:23:24	2015-12-09 17:24:32
50040	2015-12-10 11:52:31	2015-12-10 11:56:11
50040	2015-12-10 11:57:11	2015-12-10 12:58:37
50040	2015-12-10 13:14:21	2015-12-10 17:14:45
50040	2015-12-11 11:56:58	2015-12-11 16:58:53
50041	2015-12-12 12:28:40	2015-12-12 16:41:19
50041	2015-12-05 00:00:00	2015-12-05 01:07:10
50041	2015-12-05 23:12:38	2015-12-05 23:59:59
50041	2015-12-06 00:00:00	2015-12-06 01:34:19
50041	2015-12-06 20:20:28	2015-12-06 23:59:59
50041	2015-12-07 00:00:00	2015-12-07 08:45:58
50041	2015-12-07 08:47:08	2015-12-07 23:46:33
50041	2015-12-08 00:42:58	2015-12-08 19:38:11
50041	2015-12-08 20:22:03	2015-12-08 23:27:38
50041	2015-12-09 00:08:41	2015-12-09 04:57:53
50041	2015-12-09 04:59:02	2015-12-09 19:11:48
50041	2015-12-09 20:09:59	2015-12-09 23:59:59
50041	2015-12-10 00:00:00	2015-12-10 00:01:57
50041	2015-12-10 01:30:17	2015-12-10 04:36:53
50041	2015-12-10 20:07:12	2015-12-10 23:59:59
50041	2015-12-11 00:00:00	2015-12-11 00:41:52
50041	2015-12-11 21:04:06	2015-12-11 23:59:59
50041	2015-12-12 00:00:00	2015-12-12 00:50:17
50042	2015-12-12 20:28:28	2015-12-12 23:59:59
50043	2015-12-05 15:20:48	2015-12-05 15:32:28
50043	2015-12-05 01:18:47	2015-12-05 02:26:22
50043	2015-12-05 15:55:46	2015-12-05 16:42:43
50043	2015-12-05 16:44:23	2015-12-05 16:51:23
50043	2015-12-05 20:41:51	2015-12-05 20:56:20
50043	2015-12-06 02:08:10	2015-12-06 04:03:56
50043	2015-12-06 16:30:04	2015-12-06 17:01:49
50043	2015-12-06 20:45:06	2015-12-06 21:14:37
50043	2015-12-07 09:36:05	2015-12-07 11:22:52
50043	2015-12-07 12:26:24	2015-12-07 12:27:29
50043	2015-12-07 17:54:52	2015-12-07 18:59:41
50043	2015-12-07 22:33:04	2015-12-07 23:16:28
50043	2015-12-08 16:28:24	2015-12-08 18:37:49
50043	2015-12-08 20:36:50	2015-12-08 20:40:55
50043	2015-12-08 21:03:42	2015-12-08 23:59:59
50043	2015-12-09 00:00:00	2015-12-09 00:05:33
50043	2015-12-09 08:42:14	2015-12-09 08:45:45
50043	2015-12-09 16:32:43	2015-12-09 18:15:55
50043	2015-12-09 20:06:48	2015-12-09 20:28:59
50043	2015-12-10 01:23:36	2015-12-10 01:24:52
50043	2015-12-10 10:58:26	2015-12-10 17:27:15
50043	2015-12-10 17:47:35	2015-12-10 18:16:45
50043	2015-12-10 19:25:14	2015-12-10 19:36:33
50043	2015-12-10 22:38:52	2015-12-10 22:59:21
50043	2015-12-11 01:12:58	2015-12-11 02:15:36
50043	2015-12-11 17:27:52	2015-12-11 19:22:45
50043	2015-12-12 01:03:21	2015-12-12 02:32:29
50043	2015-12-12 02:45:39	2015-12-12 02:59:35
50044	2015-12-12 23:14:40	2015-12-12 23:59:59
50044	2015-12-08 02:21:36	2015-12-08 02:58:53
50045	2015-12-11 03:46:59	2015-12-11 04:02:11
50046	2015-12-12 17:52:46	2015-12-12 18:17:44
50046	2015-12-07 21:14:07	2015-12-07 22:19:11
50046	2015-12-08 22:50:09	2015-12-08 23:32:32
50046	2015-12-10 11:10:08	2015-12-10 11:24:55
50047	2015-12-11 03:21:47	2015-12-11 03:25:43
50047	2015-12-05 08:40:28	2015-12-05 10:30:37
50047	2015-12-05 10:31:30	2015-12-05 11:05:25
50047	2015-12-05 11:37:04	2015-12-05 13:29:29
50047	2015-12-05 16:21:25	2015-12-05 17:33:17
50047	2015-12-05 17:34:13	2015-12-05 22:29:52
50047	2015-12-05 22:30:54	2015-12-05 23:59:59
50047	2015-12-06 00:00:00	2015-12-06 01:47:47
50047	2015-12-06 01:48:39	2015-12-06 06:41:52
50047	2015-12-06 13:43:09	2015-12-06 16:26:25
50047	2015-12-06 18:32:55	2015-12-06 19:30:17
50047	2015-12-06 19:31:15	2015-12-06 21:33:09
50047	2015-12-06 21:34:06	2015-12-06 21:39:27
50047	2015-12-06 21:40:24	2015-12-06 22:24:22
50047	2015-12-06 22:51:53	2015-12-06 23:38:58
50047	2015-12-06 23:39:49	2015-12-06 23:59:59
50047	2015-12-07 00:00:00	2015-12-07 03:53:03
50047	2015-12-07 12:11:31	2015-12-07 12:52:30
50047	2015-12-07 12:53:32	2015-12-07 13:20:17
50047	2015-12-07 14:22:21	2015-12-07 15:26:48
50047	2015-12-07 15:28:01	2015-12-07 17:04:21
50047	2015-12-07 17:05:17	2015-12-07 20:10:13
