500184618	1000003	1
500000411	1000003	1
500002829	1000003	1
500004652	1000003	1
500004955	1000003	1
500004986	1000003	1
500007255	1000003	1
500007926	1000003	1
500011143	1000003	1
500011785	1000003	1
500013483	1000003	1
500013549	1000003	1
500014182	1000003	1
500016545	1000003	1
500017480	1000003	1
500020084	1000003	1
500020663	1000003	1
500020867	1000003	1
500027779	1000003	1
500028789	1000003	1
500029082	1000003	1
500030849	1000003	1
500036024	1000003	1
500040206	1000003	1
500046476	1000003	1
500046796	1000003	1
500048280	1000003	1
500049516	1000003	1
500052349	1000003	1
500052677	1000003	1
500054781	1000003	1
500057041	1000003	1
500058030	1000003	1
500058078	1000003	1
500058442	1000003	1
500058947	1000003	1
500064328	1000003	1
500065283	1000003	1
500065911	1000003	1
500066494	1000003	1
500066757	1000003	1
500068081	1000003	1
500069072	1000003	1
500074264	1000003	1
500074427	1000003	1
500074574	1000003	1
500079663	1000003	1
500084426	1000003	1
500084469	1000003	1
500084722	1000003	1
500086290	1000003	1
500088187	1000003	1
500089737	1000003	1
500093002	1000003	1
500098024	1000003	1
500101995	1000003	1
500102563	1000003	1
500104975	1000003	1
500105981	1000003	1
500106149	1000003	1
500106212	1000003	1
500108777	1000003	1
500111239	1000003	1
500116663	1000003	1
500125692	1000003	1
500126196	1000003	1
500126540	1000003	1
500126854	1000003	1
500127876	1000003	1
500129163	1000003	1
500131964	1000003	1
500132133	1000003	1
500134119	1000003	1
500136314	1000003	1
500137933	1000003	1
500138366	1000003	1
500139739	1000003	1
500141382	1000003	1
500143419	1000003	1
500144035	1000003	1
500145728	1000003	1
500146571	1000003	1
500148475	1000003	1
500150107	1000003	1
500152043	1000003	1
500155820	1000003	1
500159990	1000003	1
500161978	1000003	1
500163088	1000003	1
500168633	1000003	1
500168804	1000003	1
500172055	1000003	1
500172244	1000003	1
500172297	1000003	1
500174058	1000003	1
500175593	1000003	1
500177072	1000003	1
500180368	1000003	1
500180842	1000003	1
500182730	1000003	1
500183089	1000003	1
500189432	1000003	1
500198933	1000003	1
500201041	1000003	1
500205568	1000003	1
500206238	1000003	1
500206527	1000003	1
500208269	1000003	1
500209328	1000003	1
500210376	1000003	1
500217265	1000003	1
500222375	1000003	1
500228079	1000003	1
500228906	1000003	1
500232646	1000003	1
500232846	1000003	1
500233465	1000003	1
500241428	1000003	1
500242025	1000003	1
500242089	1000003	1
500243105	1000003	1
500243940	1000003	1
500244584	1000003	1
500248182	1000003	1
500255167	1000003	1
500255343	1000003	1
500256656	1000003	1
500257355	1000003	1
500258199	1000003	1
500258694	1000003	1
500261933	1000003	1
500262721	1000003	1
500263575	1000003	1
500263592	1000003	1
500264966	1000003	1
500265180	1000003	1
500266912	1000003	1
500269092	1000003	1
500269191	1000003	1
500275362	1000003	1
500275671	1000003	1
500275980	1000003	1
500277903	1000003	1
500278403	1000003	1
500281112	1000003	1
500284772	1000003	1
500290755	1000003	1
500291500	1000003	1
500292103	1000003	1
500292723	1000003	1
500293266	1000003	1
500294004	1000003	1
500295910	1000003	1
500296638	1000003	1
500296781	1000003	1
500299219	1000003	1
500301365	1000003	1
500303071	1000003	1
500305799	1000003	1
500306610	1000003	1
500307701	1000003	1
500309468	1000003	1
500311246	1000003	1
500312381	1000003	1
500312717	1000003	1
500316016	1000003	1
500316025	1000003	1
500316748	1000003	1
500317829	1000003	1
500318182	1000003	1
500321415	1000003	1
500321864	1000003	1
500324659	1000003	1
500327959	1000003	1
500329094	1000003	1
