500275788	1000002	1
500276097	1000002	1
500277903	1000002	1
500278403	1000002	1
500284178	1000002	1
500285949	1000002	1
500289807	1000002	1
500290755	1000002	1
500291500	1000002	1
500292103	1000002	1
500292723	1000002	1
500295023	1000002	1
500295910	1000002	1
500296072	1000002	1
500296638	1000002	1
500296781	1000002	1
500299219	1000002	1
500303071	1000002	1
500305799	1000002	1
500307701	1000002	1
500311246	1000002	1
500312381	1000002	1
500312717	1000002	1
500316016	1000002	1
500316748	1000002	1
500318182	1000002	1
500320817	1000002	1
500321864	1000002	1
500322816	1000002	1
500324099	1000002	1
500324659	1000002	1
500327959	1000002	1
500329094	1000002	1
500333696	1000002	1
500334329	1000002	1
500335412	1000002	1
500335650	1000002	1
500336059	1000002	1
500336969	1000002	1
500338414	1000002	1
500339407	1000002	1
500341724	1000002	1
500343580	1000002	1
500344561	1000002	1
500344741	1000002	1
500345831	1000002	1
500345952	1000002	1
500347611	1000002	1
500347906	1000002	1
500349377	1000002	1
500349747	1000002	1
500352886	1000002	1
500353168	1000002	1
500354256	1000002	1
500354774	1000002	1
500354830	1000002	1
500355395	1000002	1
500358339	1000002	1
500359685	1000002	1
500359694	1000002	1
500360492	1000002	1
500360774	1000002	1
500360983	1000002	1
500361711	1000002	1
500362182	1000002	1
500363883	1000002	1
500363889	1000002	1
500364198	1000002	1
500364205	1000002	1
500364311	1000002	1
500364371	1000002	1
500365991	1000002	1
500367505	1000002	1
500369491	1000002	1
500371100	1000002	1
500374968	1000002	1
500375216	1000002	1
500379001	1000002	1
500379880	1000002	1
500380601	1000002	1
500381925	1000002	1
500383337	1000002	1
500384825	1000002	1
500389564	1000002	1
500389845	1000002	1
500390490	1000002	1
500392205	1000002	1
500393810	1000002	1
500394456	1000002	1
500395821	1000002	1
500401135	1000002	1
500402061	1000002	1
500402279	1000002	1
500404434	1000002	1
500404608	1000002	1
500404627	1000002	1
500405480	1000002	1
500406310	1000002	1
500406490	1000002	1
500406733	1000002	1
500408583	1000002	1
500409304	1000002	1
500409668	1000002	1
500412625	1000002	1
500412861	1000002	1
500413713	1000002	1
500415095	1000002	1
500415409	1000002	1
500415619	1000002	1
500416962	1000002	1
500419922	1000002	1
500421115	1000002	1
500421158	1000002	1
500422020	1000002	1
500423809	1000002	1
500425868	1000002	1
500429038	1000002	1
500430791	1000002	1
500432947	1000002	1
500434349	1000002	1
500435190	1000002	1
500435325	1000002	1
500436119	1000002	1
500436470	1000002	1
500436904	1000002	1
500437519	1000002	1
500438251	1000002	1
500438430	1000002	1
500439979	1000002	1
500440136	1000002	1
500440633	1000002	1
500441501	1000002	1
500441792	1000002	1
500443174	1000002	1
500443277	1000002	1
500443424	1000002	1
500443427	1000002	1
500448621	1000002	1
500448635	1000002	1
500449124	1000002	1
500449485	1000002	1
500450547	1000002	1
500450891	1000002	1
500450928	1000002	1
500451080	1000002	1
500451303	1000002	1
500452463	1000002	1
500453172	1000002	1
500453464	1000002	1
500454693	1000002	1
500456336	1000002	1
500456690	1000002	1
500457151	1000002	1
500457972	1000002	1
500458418	1000002	1
500458448	1000002	1
500458554	1000002	1
500459126	1000002	1
500459359	1000002	1
500459652	1000002	1
500460126	1000002	1
500460569	1000002	1
500460624	1000002	1
500460946	1000002	1
500461900	1000002	1
500462122	1000002	1
500462139	1000002	1
500462707	1000002	1
500464010	1000002	1
500464078	1000002	1
500464786	1000002	1
500465651	1000002	1
500465657	1000002	1
500466719	1000002	1
500466892	1000002	1
500468076	1000002	1
500468677	1000002	1
500469159	1000002	1
500469568	1000002	1
500469904	1000002	1
500470412	1000002	1
500470732	1000002	1
500471648	1000002	1
500471954	1000002	1
500472894	1000002	1
500473141	1000002	1
500473313	1000002	1
500473377	1000002	1
500475351	1000002	1
500475355	1000002	1
500476153	1000002	1
500476816	1000002	1
500476896	1000002	1
500477378	1000002	1
500477844	1000002	1
500477874	1000002	1
500478122	1000002	1
500478501	1000002	1
500478848	1000002	1
500480383	1000002	1
500481544	1000002	1
500481892	1000002	1
500482155	1000002	1
500482963	1000002	1
500483882	1000002	1
500484104	1000002	1
500484205	1000002	1
500484581	1000002	1
500484658	1000002	1
500485043	1000002	1
500486902	1000002	1
500487190	1000002	1
500488305	1000002	1
500488544	1000002	1
500489194	1000002	1
500489824	1000002	1
500489926	1000002	1
500490355	1000002	1
500491141	1000002	1
500491167	1000002	1
500491803	1000002	1
500492662	1000002	1
500493551	1000002	1
500493910	1000002	1
500494097	1000002	1
500495172	1000002	1
500495195	1000002	1
500496203	1000002	1
500496875	1000002	1
500496963	1000002	1
500496976	1000002	1
500496993	1000002	1
500497091	1000002	1
500497252	1000002	1
500497399	1000002	1
500497832	1000002	1
500498230	1000002	1
500498480	1000002	1
500498509	1000002	1
500498829	1000002	1
500499203	1000002	1
500499531	1000002	1
500499983	1000002	1
500500461	1000002	1
500500643	1000002	1
500500991	1000002	1
500501165	1000002	1
500501512	1000002	1
500501633	1000002	1
500501858	1000002	1
500501949	1000002	1
500502073	1000002	1
500502105	1000002	1
500502250	1000002	1
500502331	1000002	1
500502413	1000002	1
500503733	1000002	1
500503840	1000002	1
500504150	1000002	1
500504162	1000002	1
500505232	1000002	1
500505789	1000002	1
500506173	1000002	1
500506245	1000002	1
500506260	1000002	1
500506315	1000002	1
500506316	1000002	1
500506458	1000002	1
500506553	1000002	1
500506692	1000002	1
500506840	1000002	1
500506899	1000002	1
500506962	1000002	1
500506982	1000002	1
500507062	1000002	1
500507077	1000002	1
500507113	1000002	1
500507219	1000002	1
500507229	1000002	1
500507233	1000002	1
500507236	1000002	1
500507238	1000002	1
500507239	1000002	1
500507241	1000002	1
500507242	1000002	1
500507243	1000002	1
500507248	1000002	1
500507254	1000002	1
500507256	1000002	1
500507257	1000002	1
500507259	1000002	1
500507261	1000002	1
500507263	1000002	1
500507265	1000002	1
500507266	1000002	1
500507268	1000002	1
500507269	1000002	1
500507271	1000002	1
500507272	1000002	1
500507274	1000002	1
500507275	1000002	1
500507276	1000002	1
500507281	1000002	1
500507282	1000002	1
500507283	1000002	1
500507284	1000002	1
500507287	1000002	1
500507289	1000002	1
500507291	1000002	1
500507296	1000002	1
500507297	1000002	1
500507300	1000002	1
500507301	1000002	1
500507302	1000002	1
500507305	1000002	1
500507306	1000002	1
500507309	1000002	1
500507312	1000002	1
500507313	1000002	1
500507315	1000002	1
500507316	1000002	1
500507319	1000002	1
500507328	1000002	1
500507329	1000002	1
500507331	1000002	1
500507339	1000002	1
500507340	1000002	1
500507348	1000002	1
500507349	1000002	1
500507351	1000002	1
500507354	1000002	1
500507361	1000002	1
500507366	1000002	1
500507367	1000002	1
500507368	1000002	1
500507369	1000002	1
500507371	1000002	1
500507372	1000002	1
500507374	1000002	1
500507378	1000002	1
500507379	1000002	1
500507380	1000002	1
500507381	1000002	1
500507382	1000002	1
500507383	1000002	1
500507384	1000002	1
500507385	1000002	1
500507391	1000002	1
500507396	1000002	1
500507401	1000002	1
500507404	1000002	1
500507405	1000002	1
500507410	1000002	1
500507411	1000002	1
500507412	1000002	1
500507413	1000002	1
500507414	1000002	1
500507416	1000002	1
500507417	1000002	1
500507418	1000002	1
500507419	1000002	1
500507420	1000002	1
500507421	1000002	1
500507423	1000002	1
500507425	1000002	1
500507426	1000002	1
500507430	1000002	1
500507432	1000002	1
500507434	1000002	1
500507436	1000002	1
500507437	1000002	1
500507439	1000002	1
500507442	1000002	1
500507447	1000002	1
500507450	1000002	1
500507452	1000002	1
500507455	1000002	1
500507462	1000002	1
500507464	1000002	1
500507466	1000002	1
500507472	1000002	1
500507479	1000002	1
500507483	1000002	1
500507484	1000002	1
500507486	1000002	1
500507490	1000002	1
500507491	1000002	1
500507493	1000002	1
500507495	1000002	1
500507496	1000002	1
500507498	1000002	1
500507499	1000002	1
500507500	1000002	1
500507502	1000002	1
500507503	1000002	1
500507508	1000002	1
500507510	1000002	1
500507511	1000002	1
500507516	1000002	1
500507519	1000002	1
500507520	1000002	1
500507521	1000002	1
500507522	1000002	1
500507525	1000002	1
500507526	1000002	1
500507533	1000002	1
500507540	1000002	1
500507541	1000002	1
500507543	1000002	1
500507545	1000002	1
500507547	1000002	1
500507548	1000002	1
500507550	1000002	1
500507552	1000002	1
500507554	1000002	1
500507560	1000002	1
500507562	1000002	1
500507563	1000002	1
500507564	1000002	1
500507565	1000002	1
500507568	1000002	1
500507570	1000002	1
500507572	1000002	1
500507574	1000002	1
500507575	1000002	1
500507576	1000002	1
500507580	1000002	1
500507582	1000002	1
500507587	1000002	1
500507589	1000002	1
500507590	1000002	1
500507591	1000002	1
500507594	1000002	1
500507598	1000002	1
500507599	1000002	1
500507600	1000002	1
500507601	1000002	1
500507602	1000002	1
500507604	1000002	1
500507605	1000002	1
500507611	1000002	1
500507612	1000002	1
500507614	1000002	1
500507616	1000002	1
500507617	1000002	1
500507618	1000002	1
500507621	1000002	1
500507623	1000002	1
500507624	1000002	1
500507626	1000002	1
500507628	1000002	1
500507629	1000002	1
500507630	1000002	1
500507631	1000002	1
500507632	1000002	1
500507633	1000002	1
500507636	1000002	1
500507639	1000002	1
500507643	1000002	1
500507644	1000002	1
500507645	1000002	1
500507646	1000002	1
500507647	1000002	1
500507649	1000002	1
500507650	1000002	1
500507651	1000002	1
500507652	1000002	1
500507653	1000002	1
500507655	1000002	1
500507656	1000002	1
500507657	1000002	1
500507659	1000002	1
500507660	1000002	1
500507661	1000002	1
500507667	1000002	1
500507668	1000002	1
500507669	1000002	1
500507670	1000002	1
500507676	1000002	1
500507684	1000002	1
500507686	1000002	1
500507687	1000002	1
500507698	1000002	1
500507700	1000002	1
500507701	1000002	1
500507702	1000002	1
500507703	1000002	1
500507704	1000002	1
500507706	1000002	1
500507707	1000002	1
500507710	1000002	1
500507714	1000002	1
500507715	1000002	1
500507716	1000002	1
500507717	1000002	1
500507718	1000002	1
500507720	1000002	1
500507722	1000002	1
500507724	1000002	1
500507725	1000002	1
500507726	1000002	1
500507727	1000002	1
500507728	1000002	1
500507730	1000002	1
500507731	1000002	1
500507732	1000002	1
500507733	1000002	1
500507734	1000002	1
500507737	1000002	1
500507738	1000002	1
500507741	1000002	1
500507745	1000002	1
500507747	1000002	1
500507748	1000002	1
500507749	1000002	1
500507750	1000002	1
500507752	1000002	1
500507754	1000002	1
500507756	1000002	1
500507757	1000002	1
500507760	1000002	1
500507761	1000002	1
500507765	1000002	1
500507766	1000002	1
500507771	1000002	1
500507772	1000002	1
500507773	1000002	1
500507774	1000002	1
500507775	1000002	1
500507776	1000002	1
500507777	1000002	1
500507778	1000002	1
500507781	1000002	1
500507782	1000002	1
500507785	1000002	1
500507786	1000002	1
500507789	1000002	1
600000095	1000002	1
600000160	1000002	1
600002735	1000002	1
600002946	1000002	1
600003965	1000002	1
600004032	1000002	1
600004534	1000002	1
600004540	1000002	1
600005032	1000002	1
600005727	1000002	1
600006024	1000002	1
600006114	1000002	1
600006374	1000002	1
600006910	1000002	1
600007097	1000002	1
600007638	1000002	1
600008522	1000002	1
600008839	1000002	1
600009063	1000002	1
600009615	1000002	1
600010163	1000002	1
600010662	1000002	1
600011099	1000002	1
600011704	1000002	1
600012400	1000002	1
600012455	1000002	1
600012687	1000002	1
600012847	1000002	1
600013025	1000002	1
600013312	1000002	1
600013346	1000002	1
600013648	1000002	1
600013787	1000002	1
600014580	1000002	1
600014928	1000002	1
600016097	1000002	1
600016121	1000002	1
600016130	1000002	1
600016182	1000002	1
600016186	1000002	1
600016187	1000002	1
600016189	1000002	1
600016196	1000002	1
600016197	1000002	1
600016198	1000002	1
600016199	1000002	1
600016200	1000002	1
600016201	1000002	1
600016202	1000002	1
600016203	1000002	1
600016205	1000002	1
600016208	1000002	1
600016211	1000002	1
600016213	1000002	1
600016214	1000002	1
600016215	1000002	1
600016216	1000002	1
600016217	1000002	1
600016218	1000002	1
600016220	1000002	1
600016221	1000002	1
600016224	1000002	1
600016225	1000002	1
600016234	1000002	1
600016235	1000002	1
600016236	1000002	1
600016237	1000002	1
600016238	1000002	1
600016239	1000002	1
600016240	1000002	1
600016241	1000002	1
600016243	1000002	1
600016244	1000002	1
600016245	1000002	1
600016246	1000002	1
600016247	1000002	1
600016250	1000002	1
600016251	1000002	1
600016257	1000002	1
600016260	1000002	1
600016261	1000002	1
600016262	1000002	1
600016264	1000002	1
600016265	1000002	1
600016266	1000002	1
600016268	1000002	1
600016269	1000002	1
600016272	1000002	1
600016273	1000002	1
600016275	1000002	1
600016276	1000002	1
600016277	1000002	1
600016278	1000002	1
600016280	1000002	1
600016284	1000002	1
600016285	1000002	1
600016286	1000002	1
